#############################################################################
6.380E-02 ###   Fri, 02 Jul 2021 16:33:44 +0000
#############################################################################

####TIME#############LOG#####################################################
1.291E-01 ###   Script: /cloud/Code/python/eampa/eampa.py
1.949E-01 ###   Loaded: input.in
#############################################
  Read Input
  Time: 2.008E-01
#############################################
2.070E-01 ###   fit
2.135E-01 ###   a0: 5.0
2.135E-01 ###   b0: 1.0
2.135E-01 ###   bp: 100.0
2.135E-01 ###   config: 0.0001
2.135E-01 ###   e: 1.0
2.135E-01 ###   e0: 25.0
2.135E-01 ###   ec: 1.0
2.135E-01 ###   energy: 20.0
2.135E-01 ###   force: 1.0
2.135E-01 ###   g: 1.0
2.135E-01 ###   negec: 1000.0
2.135E-01 ###   stress: 1.0
2.135E-01 ###   v: 1.0
2.135E-01 ###   
2.352E-01 ###   max: 100.0
2.352E-01 ###   min: 0.1
2.352E-01 ###   scale_exponent: 4.0
2.352E-01 ###   scale_factor: 10.0
2.352E-01 ###   zero_density_factor: 100000000.0
2.352E-01 ###   
2.421E-01 ###   pot_dir: None
2.421E-01 ###   pot_name: None
2.421E-01 ###   results_dir: results
2.421E-01 ###   
2.487E-01 ###   bp_file: bp.dat
2.487E-01 ###   dir: bp
2.487E-01 ###   ec_size: 6
2.487E-01 ###   ec_strain: 0.05
2.487E-01 ###   eos_size: 6
2.487E-01 ###   eos_strain: 0.1
2.487E-01 ###   
2.858E-01 ###   
2.910E-01 ###   1: {'label_id': 1, 'label_text': 'AL', 'atom_count': 32, 'relaxed_energy': -1264.06398979, 'relaxed_energy_unit': 'Ry', 'coh_energy': -3.36, 'coh_energy_unit': 'eV', 'calc_relaxed_dft_ev': -537.454181036, 'calc_coh_ev': -3.36, 'calc_apaev': 534.094181036}
2.910E-01 ###   2: {'label_id': 2, 'label_text': 'FE', 'atom_count': 16, 'relaxed_energy': -5268.188, 'relaxed_energy_unit': 'Ry', 'coh_energy': -4.316, 'coh_energy_unit': 'eV', 'calc_relaxed_dft_ev': -4479.851795407, 'calc_coh_ev': -4.316, 'calc_apaev': 4475.5357954070005}
2.910E-01 ###   3: {'label_id': 3, 'label_text': 'PD', 'atom_count': 32, 'relaxed_energy': -16384.958, 'relaxed_energy_unit': 'Ry', 'coh_energy': -3.91, 'coh_energy_unit': 'eV', 'calc_relaxed_dft_ev': -6966.549363269, 'calc_coh_ev': -3.91, 'calc_apaev': 6962.639363269001}
2.910E-01 ###   
#############################################
  Setup Directories
  Time: 2.969E-01
#############################################
3.230E-01 ###   WD: wd/wd
#############################################
  Memory
  Time: 3.328E-01
#############################################
3.386E-01 ###   EFS 2000000000.0
6.663E+02 ###   Best rss: None (since last: 1)
6.680E+02 ###   Best rss: None (since last: 1)
6.700E+02 ###   Best rss: None (since last: 1)
6.717E+02 ###   Best rss: None (since last: 1)
6.734E+02 ###   Best rss: None (since last: 1)
6.754E+02 ###   Best rss: None (since last: 1)
6.774E+02 ###   Best rss: None (since last: 1)
6.793E+02 ###   Best rss: None (since last: 1)
6.812E+02 ###   Best rss: None (since last: 1)
6.830E+02 ###   Best rss: None (since last: 1)
6.848E+02 ###   Best rss: None (since last: 1)
6.866E+02 ###   Best rss: None (since last: 1)
6.884E+02 ###   Best rss: None (since last: 1)
6.903E+02 ###   Best rss: None (since last: 1)
6.921E+02 ###   Best rss: None (since last: 1)
6.939E+02 ###   Best rss: None (since last: 1)
####TIME#############LOG#####################################################
6.957E+02 ###   Best rss: None (since last: 1)
6.975E+02 ###   Best rss: None (since last: 1)
6.992E+02 ###   Best rss: None (since last: 1)
7.011E+02 ###   Best rss: None (since last: 1)
7.028E+02 ###   Best rss: None (since last: 1)
7.046E+02 ###   Best rss: None (since last: 1)
7.063E+02 ###   Best rss: None (since last: 1)
7.081E+02 ###   Best rss: None (since last: 1)
7.099E+02 ###   Best rss: None (since last: 1)
7.117E+02 ###   Best rss: None (since last: 1)
7.138E+02 ###   Best rss: None (since last: 1)
7.158E+02 ###   Best rss: None (since last: 1)
7.176E+02 ###   Best rss: None (since last: 1)
7.193E+02 ###   Best rss: None (since last: 1)
7.211E+02 ###   Best rss: None (since last: 1)
7.229E+02 ###   Best rss: None (since last: 1)
7.247E+02 ###   Best rss: None (since last: 1)
7.265E+02 ###   Best rss: None (since last: 1)
7.283E+02 ###   Best rss: None (since last: 1)
7.301E+02 ###   Best rss: None (since last: 1)
7.319E+02 ###   Best rss: None (since last: 1)
7.337E+02 ###   Best rss: None (since last: 1)
7.355E+02 ###   Best rss: None (since last: 1)
7.372E+02 ###   Best rss: None (since last: 1)
7.394E+02 ###   Best rss: None (since last: 1)
7.415E+02 ###   Best rss: None (since last: 1)
7.435E+02 ###   Best rss: None (since last: 1)
7.455E+02 ###   Best rss: None (since last: 1)
7.473E+02 ###   Best rss: None (since last: 1)
7.492E+02 ###   Best rss: None (since last: 1)
7.510E+02 ###   Best rss: None (since last: 1)
7.529E+02 ###   Best rss: None (since last: 1)
7.548E+02 ###   Best rss: None (since last: 1)
7.566E+02 ###   Best rss: None (since last: 1)
7.588E+02 ###   Best rss: None (since last: 1)
7.609E+02 ###   Best rss: None (since last: 1)
7.627E+02 ###   Best rss: None (since last: 1)
7.646E+02 ###   Best rss: None (since last: 1)
7.665E+02 ###   Best rss: None (since last: 1)
7.684E+02 ###   Best rss: None (since last: 1)
7.702E+02 ###   Best rss: None (since last: 1)
7.724E+02 ###   Best rss: None (since last: 1)
7.745E+02 ###   Best rss: None (since last: 1)
7.763E+02 ###   Best rss: None (since last: 1)
7.782E+02 ###   Best rss: None (since last: 1)
7.800E+02 ###   Best rss: None (since last: 1)
7.818E+02 ###   Best rss: None (since last: 1)
7.836E+02 ###   Best rss: None (since last: 1)
7.853E+02 ###   Best rss: None (since last: 1)
7.871E+02 ###   Best rss: None (since last: 1)
7.889E+02 ###   Best rss: None (since last: 1)
7.911E+02 ###   Best rss: None (since last: 1)
7.933E+02 ###   Best rss: None (since last: 1)
7.951E+02 ###   Best rss: None (since last: 1)
7.970E+02 ###   Best rss: None (since last: 1)
7.991E+02 ###   Best rss: None (since last: 1)
8.012E+02 ###   Best rss: None (since last: 1)
8.031E+02 ###   Best rss: None (since last: 1)
8.049E+02 ###   Best rss: None (since last: 1)
8.067E+02 ###   Best rss: None (since last: 1)
8.087E+02 ###   Best rss: None (since last: 1)
8.114E+02 ###   Best rss: None (since last: 1)
8.144E+02 ###   Best rss: None (since last: 1)
8.165E+02 ###   Best rss: None (since last: 1)
8.185E+02 ###   Best rss: None (since last: 1)
8.206E+02 ###   Best rss: None (since last: 1)
8.227E+02 ###   Best rss: None (since last: 1)
8.285E+02 ###   Best rss: None (since last: 1)
8.342E+02 ###   Best rss: None (since last: 1)
8.366E+02 ###   Best rss: None (since last: 1)
8.389E+02 ###   Best rss: None (since last: 1)
8.411E+02 ###   Best rss: None (since last: 1)
8.432E+02 ###   Best rss: None (since last: 1)
8.452E+02 ###   Best rss: None (since last: 1)
8.473E+02 ###   Best rss: None (since last: 1)
8.496E+02 ###   Best rss: None (since last: 1)
8.517E+02 ###   Best rss: None (since last: 1)
8.560E+02 ###   Best rss: None (since last: 1)
8.597E+02 ###   Best rss: None (since last: 1)
8.618E+02 ###   Best rss: None (since last: 1)
8.650E+02 ###   Best rss: None (since last: 1)
8.704E+02 ###   Best rss: None (since last: 1)
8.726E+02 ###   Best rss: None (since last: 1)
8.751E+02 ###   Best rss: None (since last: 1)
8.776E+02 ###   Best rss: None (since last: 1)
8.800E+02 ###   Best rss: None (since last: 1)
8.824E+02 ###   Best rss: None (since last: 1)
8.846E+02 ###   Best rss: None (since last: 1)
8.868E+02 ###   Best rss: None (since last: 1)
8.890E+02 ###   Best rss: None (since last: 1)
8.913E+02 ###   Best rss: None (since last: 1)
8.934E+02 ###   Best rss: None (since last: 1)
8.959E+02 ###   Best rss: None (since last: 1)
8.981E+02 ###   Best rss: None (since last: 1)
9.005E+02 ###   Best rss: None (since last: 1)
9.027E+02 ###   Best rss: None (since last: 1)
9.048E+02 ###   Best rss: None (since last: 1)
9.069E+02 ###   Best rss: None (since last: 1)
9.107E+02 ###   Best rss: None (since last: 1)
9.129E+02 ###   Best rss: None (since last: 1)
####TIME#############LOG#####################################################
9.155E+02 ###   Best rss: None (since last: 1)
9.179E+02 ###   Best rss: None (since last: 1)
9.205E+02 ###   Best rss: None (since last: 1)
9.228E+02 ###   Best rss: None (since last: 1)
9.268E+02 ###   Best rss: None (since last: 1)
9.289E+02 ###   Best rss: None (since last: 1)
9.312E+02 ###   Best rss: None (since last: 1)
9.333E+02 ###   Best rss: None (since last: 1)
9.363E+02 ###   Best rss: None (since last: 1)
9.384E+02 ###   Best rss: None (since last: 1)
9.407E+02 ###   Best rss: None (since last: 1)
9.432E+02 ###   Best rss: None (since last: 1)
9.455E+02 ###   Best rss: None (since last: 1)
9.477E+02 ###   Best rss: None (since last: 1)
9.498E+02 ###   Best rss: None (since last: 1)
9.521E+02 ###   Best rss: None (since last: 1)
9.542E+02 ###   Best rss: None (since last: 1)
9.564E+02 ###   Best rss: None (since last: 1)
9.584E+02 ###   Best rss: None (since last: 1)
9.605E+02 ###   Best rss: None (since last: 1)
9.627E+02 ###   Best rss: None (since last: 1)
9.647E+02 ###   Best rss: None (since last: 1)
9.669E+02 ###   Best rss: None (since last: 1)
9.690E+02 ###   Best rss: None (since last: 1)
9.713E+02 ###   Best rss: None (since last: 1)
9.735E+02 ###   Best rss: None (since last: 1)
9.757E+02 ###   Best rss: None (since last: 1)
9.777E+02 ###   Best rss: None (since last: 1)
9.798E+02 ###   Best rss: None (since last: 1)
9.820E+02 ###   Best rss: None (since last: 1)
9.841E+02 ###   Best rss: None (since last: 1)
9.862E+02 ###   Best rss: None (since last: 1)
9.884E+02 ###   Best rss: None (since last: 1)
9.905E+02 ###   Best rss: None (since last: 1)
9.925E+02 ###   Best rss: None (since last: 1)
9.945E+02 ###   Best rss: None (since last: 1)
9.969E+02 ###   Best rss: None (since last: 1)
9.990E+02 ###   Best rss: None (since last: 1)
1.001E+03 ###   Best rss: None (since last: 1)
1.003E+03 ###   Best rss: None (since last: 1)
1.006E+03 ###   Best rss: None (since last: 1)
1.008E+03 ###   Best rss: None (since last: 1)
1.011E+03 ###   Best rss: None (since last: 1)
1.013E+03 ###   Best rss: None (since last: 1)
1.015E+03 ###   Best rss: None (since last: 1)
1.018E+03 ###   Best rss: None (since last: 1)
1.021E+03 ###   Best rss: None (since last: 1)
1.023E+03 ###   Best rss: None (since last: 1)
1.025E+03 ###   Best rss: None (since last: 1)
1.028E+03 ###   Best rss: None (since last: 1)
1.030E+03 ###   Best rss: None (since last: 1)
1.032E+03 ###   Best rss: None (since last: 1)
1.034E+03 ###   Best rss: None (since last: 1)
1.037E+03 ###   Best rss: None (since last: 1)
1.039E+03 ###   Best rss: None (since last: 1)
1.041E+03 ###   Best rss: None (since last: 1)
1.044E+03 ###   Best rss: None (since last: 1)
1.046E+03 ###   Best rss: None (since last: 1)
1.048E+03 ###   Best rss: None (since last: 1)
1.050E+03 ###   Best rss: None (since last: 1)
1.053E+03 ###   Best rss: None (since last: 1)
1.055E+03 ###   Best rss: None (since last: 1)
1.057E+03 ###   Best rss: None (since last: 1)
1.059E+03 ###   Best rss: None (since last: 1)
1.062E+03 ###   Best rss: None (since last: 1)
1.064E+03 ###   Best rss: None (since last: 1)
1.066E+03 ###   Best rss: None (since last: 1)
1.068E+03 ###   Best rss: None (since last: 1)
1.070E+03 ###   Best rss: None (since last: 1)
1.072E+03 ###   Best rss: None (since last: 1)
1.075E+03 ###   Best rss: None (since last: 1)
1.080E+03 ###   Best rss: None (since last: 1)
1.082E+03 ###   Best rss: None (since last: 1)
1.084E+03 ###   Best rss: None (since last: 1)
1.087E+03 ###   Best rss: None (since last: 1)
1.089E+03 ###   Best rss: None (since last: 1)
1.091E+03 ###   Best rss: None (since last: 1)
1.093E+03 ###   Best rss: None (since last: 1)
1.095E+03 ###   Best rss: None (since last: 1)
1.097E+03 ###   Best rss: None (since last: 1)
1.100E+03 ###   Best rss: None (since last: 1)
1.102E+03 ###   Best rss: None (since last: 1)
1.104E+03 ###   Best rss: None (since last: 1)
1.107E+03 ###   Best rss: None (since last: 1)
1.109E+03 ###   Best rss: None (since last: 1)
1.112E+03 ###   Best rss: None (since last: 1)
1.114E+03 ###   Best rss: None (since last: 1)
1.116E+03 ###   Best rss: None (since last: 1)
1.118E+03 ###   Best rss: None (since last: 1)
1.120E+03 ###   Best rss: None (since last: 1)
1.123E+03 ###   Best rss: None (since last: 1)
1.125E+03 ###   Best rss: None (since last: 1)
1.127E+03 ###   Best rss: None (since last: 1)
1.130E+03 ###   Best rss: None (since last: 1)
1.132E+03 ###   Best rss: None (since last: 1)
1.134E+03 ###   Best rss: None (since last: 1)
1.139E+03 ###   Best rss: None (since last: 1)
1.142E+03 ###   Best rss: None (since last: 1)
1.143E+03 ###   Best rss: None (since last: 1)
1.146E+03 ###   Best rss: None (since last: 1)
####TIME#############LOG#####################################################
1.148E+03 ###   Best rss: None (since last: 1)
1.150E+03 ###   Best rss: None (since last: 1)
1.151E+03 ###   Best rss: None (since last: 1)
1.153E+03 ###   Best rss: None (since last: 1)
1.156E+03 ###   Best rss: None (since last: 1)
1.158E+03 ###   Best rss: None (since last: 1)
1.160E+03 ###   Best rss: None (since last: 1)
1.162E+03 ###   Best rss: None (since last: 1)
1.165E+03 ###   Best rss: None (since last: 1)
1.167E+03 ###   Best rss: None (since last: 1)
1.169E+03 ###   Best rss: None (since last: 1)
1.171E+03 ###   Best rss: None (since last: 1)
1.173E+03 ###   Best rss: None (since last: 1)
1.174E+03 ###   Best rss: None (since last: 1)
1.176E+03 ###   Best rss: None (since last: 1)
1.179E+03 ###   Best rss: None (since last: 1)
1.181E+03 ###   Best rss: None (since last: 1)
1.182E+03 ###   Best rss: None (since last: 1)
1.184E+03 ###   Best rss: None (since last: 1)
1.186E+03 ###   Best rss: None (since last: 1)
1.188E+03 ###   Best rss: None (since last: 1)
1.190E+03 ###   Best rss: None (since last: 1)
1.192E+03 ###   Best rss: None (since last: 1)
1.194E+03 ###   Best rss: None (since last: 1)
1.196E+03 ###   Best rss: None (since last: 1)
1.198E+03 ###   Best rss: None (since last: 1)
1.200E+03 ###   Best rss: None (since last: 1)
1.202E+03 ###   Best rss: None (since last: 1)
1.204E+03 ###   Best rss: None (since last: 1)
1.206E+03 ###   Best rss: None (since last: 1)
1.207E+03 ###   Best rss: None (since last: 1)
1.209E+03 ###   Best rss: None (since last: 1)
1.211E+03 ###   Best rss: None (since last: 1)
1.213E+03 ###   Best rss: None (since last: 1)
1.215E+03 ###   Best rss: None (since last: 1)
1.216E+03 ###   Best rss: None (since last: 1)
1.218E+03 ###   Best rss: None (since last: 1)
1.220E+03 ###   Best rss: None (since last: 1)
1.222E+03 ###   Best rss: None (since last: 1)
1.224E+03 ###   Best rss: None (since last: 1)
1.226E+03 ###   Best rss: None (since last: 1)
1.228E+03 ###   Best rss: None (since last: 1)
1.229E+03 ###   Best rss: None (since last: 1)
1.231E+03 ###   Best rss: None (since last: 1)
1.233E+03 ###   Best rss: None (since last: 1)
1.235E+03 ###   Best rss: None (since last: 1)
1.237E+03 ###   Best rss: None (since last: 1)
1.239E+03 ###   Best rss: None (since last: 1)
1.241E+03 ###   Best rss: None (since last: 1)
1.242E+03 ###   Best rss: None (since last: 1)
1.244E+03 ###   Best rss: None (since last: 1)
1.246E+03 ###   Best rss: None (since last: 1)
1.248E+03 ###   Best rss: None (since last: 1)
1.249E+03 ###   Best rss: None (since last: 1)
1.251E+03 ###   Best rss: None (since last: 1)
1.253E+03 ###   Best rss: None (since last: 1)
1.255E+03 ###   Best rss: None (since last: 1)
1.256E+03 ###   Best rss: None (since last: 1)
1.258E+03 ###   Best rss: None (since last: 1)
1.260E+03 ###   Best rss: None (since last: 1)
1.262E+03 ###   Best rss: None (since last: 1)
1.264E+03 ###   Best rss: None (since last: 1)
1.266E+03 ###   Best rss: None (since last: 1)
1.268E+03 ###   Best rss: None (since last: 1)
1.270E+03 ###   Best rss: None (since last: 1)
1.271E+03 ###   Best rss: None (since last: 1)
1.273E+03 ###   Best rss: None (since last: 1)
1.275E+03 ###   Best rss: None (since last: 1)
1.277E+03 ###   Best rss: None (since last: 1)
1.278E+03 ###   Best rss: None (since last: 1)
1.280E+03 ###   Best rss: None (since last: 1)
1.282E+03 ###   Best rss: None (since last: 1)
1.284E+03 ###   Best rss: None (since last: 1)
1.286E+03 ###   Best rss: None (since last: 1)
1.288E+03 ###   Best rss: None (since last: 1)
1.289E+03 ###   Best rss: None (since last: 1)
1.291E+03 ###   Best rss: None (since last: 1)
1.293E+03 ###   Best rss: None (since last: 1)
1.295E+03 ###   Best rss: None (since last: 1)
1.297E+03 ###   Best rss: None (since last: 1)
1.298E+03 ###   Best rss: None (since last: 1)
1.300E+03 ###   Best rss: None (since last: 1)
1.302E+03 ###   Best rss: None (since last: 1)
1.304E+03 ###   Best rss: None (since last: 1)
1.306E+03 ###   Best rss: None (since last: 1)
1.307E+03 ###   Best rss: None (since last: 1)
1.309E+03 ###   Best rss: None (since last: 1)
1.311E+03 ###   Best rss: None (since last: 1)
1.313E+03 ###   Best rss: None (since last: 1)
1.315E+03 ###   Best rss: None (since last: 1)
1.316E+03 ###   Best rss: None (since last: 1)
1.318E+03 ###   Best rss: None (since last: 1)
1.320E+03 ###   Best rss: None (since last: 1)
1.322E+03 ###   Best rss: None (since last: 1)
1.324E+03 ###   Best rss: None (since last: 1)
1.326E+03 ###   Best rss: None (since last: 1)
1.327E+03 ###   Best rss: None (since last: 1)
1.329E+03 ###   Best rss: None (since last: 1)
1.331E+03 ###   Best rss: None (since last: 1)
1.333E+03 ###   Best rss: None (since last: 1)
####TIME#############LOG#####################################################
1.334E+03 ###   Best rss: None (since last: 1)
1.336E+03 ###   Best rss: None (since last: 1)
1.338E+03 ###   Best rss: None (since last: 1)
1.340E+03 ###   Best rss: None (since last: 1)
1.342E+03 ###   Best rss: None (since last: 1)
1.344E+03 ###   Best rss: None (since last: 1)
1.345E+03 ###   Best rss: None (since last: 1)
1.347E+03 ###   Best rss: None (since last: 1)
1.349E+03 ###   Best rss: None (since last: 1)
1.351E+03 ###   Best rss: None (since last: 1)
1.352E+03 ###   Best rss: None (since last: 1)
1.354E+03 ###   Best rss: None (since last: 1)
1.356E+03 ###   Best rss: None (since last: 1)
1.358E+03 ###   Best rss: None (since last: 1)
1.360E+03 ###   Best rss: None (since last: 1)
1.361E+03 ###   Best rss: None (since last: 1)
1.363E+03 ###   Best rss: None (since last: 1)
1.365E+03 ###   Best rss: None (since last: 1)
1.367E+03 ###   Best rss: None (since last: 1)
1.369E+03 ###   Best rss: None (since last: 1)
1.370E+03 ###   Best rss: None (since last: 1)
1.372E+03 ###   Best rss: None (since last: 1)
1.374E+03 ###   Best rss: None (since last: 1)
1.376E+03 ###   Best rss: None (since last: 1)
1.377E+03 ###   Best rss: None (since last: 1)
1.379E+03 ###   Best rss: None (since last: 1)
1.381E+03 ###   Best rss: None (since last: 1)
1.383E+03 ###   Best rss: None (since last: 1)
1.385E+03 ###   Best rss: None (since last: 1)
1.386E+03 ###   Best rss: None (since last: 1)
1.388E+03 ###   Best rss: None (since last: 1)
1.390E+03 ###   Best rss: None (since last: 1)
1.392E+03 ###   Best rss: None (since last: 1)
1.394E+03 ###   Best rss: None (since last: 1)
1.395E+03 ###   Best rss: None (since last: 1)
1.397E+03 ###   Best rss: None (since last: 1)
1.399E+03 ###   Best rss: None (since last: 1)
1.401E+03 ###   Best rss: None (since last: 1)
1.403E+03 ###   Best rss: None (since last: 1)
1.405E+03 ###   Best rss: None (since last: 1)
1.406E+03 ###   Best rss: None (since last: 1)
1.408E+03 ###   Best rss: None (since last: 1)
1.410E+03 ###   Best rss: None (since last: 1)
1.412E+03 ###   Best rss: None (since last: 1)
1.413E+03 ###   Best rss: None (since last: 1)
1.415E+03 ###   Best rss: None (since last: 1)
1.417E+03 ###   Best rss: None (since last: 1)
1.419E+03 ###   Best rss: None (since last: 1)
1.421E+03 ###   Best rss: None (since last: 1)
1.422E+03 ###   Best rss: None (since last: 1)
1.424E+03 ###   Best rss: None (since last: 1)
1.426E+03 ###   Best rss: None (since last: 1)
1.428E+03 ###   Best rss: None (since last: 1)
1.429E+03 ###   Best rss: None (since last: 1)
1.431E+03 ###   Best rss: None (since last: 1)
1.433E+03 ###   Best rss: None (since last: 1)
1.435E+03 ###   Best rss: None (since last: 1)
1.437E+03 ###   Best rss: None (since last: 1)
1.438E+03 ###   Best rss: None (since last: 1)
1.440E+03 ###   Best rss: None (since last: 1)
1.442E+03 ###   Best rss: None (since last: 1)
1.444E+03 ###   Best rss: None (since last: 1)
1.446E+03 ###   Best rss: None (since last: 1)
1.448E+03 ###   Best rss: None (since last: 1)
1.449E+03 ###   Best rss: None (since last: 1)
1.451E+03 ###   Best rss: None (since last: 1)
1.453E+03 ###   Best rss: None (since last: 1)
1.455E+03 ###   Best rss: None (since last: 1)
1.456E+03 ###   Best rss: None (since last: 1)
1.458E+03 ###   Best rss: None (since last: 1)
1.460E+03 ###   Best rss: None (since last: 1)
1.462E+03 ###   Best rss: None (since last: 1)
1.464E+03 ###   Best rss: None (since last: 1)
1.466E+03 ###   Best rss: None (since last: 1)
1.467E+03 ###   Best rss: None (since last: 1)
1.469E+03 ###   Best rss: None (since last: 1)
1.471E+03 ###   Best rss: None (since last: 1)
1.473E+03 ###   Best rss: None (since last: 1)
1.475E+03 ###   Best rss: None (since last: 1)
1.476E+03 ###   Best rss: None (since last: 1)
1.478E+03 ###   Best rss: None (since last: 1)
1.480E+03 ###   Best rss: None (since last: 1)
1.482E+03 ###   Best rss: None (since last: 1)
1.484E+03 ###   Best rss: None (since last: 1)
1.485E+03 ###   Best rss: None (since last: 1)
1.487E+03 ###   Best rss: None (since last: 1)
1.489E+03 ###   Best rss: None (since last: 1)
1.491E+03 ###   Best rss: None (since last: 1)
1.492E+03 ###   Best rss: None (since last: 1)
1.494E+03 ###   Best rss: None (since last: 1)
1.496E+03 ###   Best rss: None (since last: 1)
1.498E+03 ###   Best rss: None (since last: 1)
1.499E+03 ###   Best rss: None (since last: 1)
1.501E+03 ###   Best rss: None (since last: 1)
1.503E+03 ###   Best rss: None (since last: 1)
1.505E+03 ###   Best rss: None (since last: 1)
1.507E+03 ###   Best rss: None (since last: 1)
1.508E+03 ###   Best rss: None (since last: 1)
1.510E+03 ###   Best rss: None (since last: 1)
1.512E+03 ###   Best rss: None (since last: 1)
####TIME#############LOG#####################################################
1.514E+03 ###   Best rss: None (since last: 1)
1.515E+03 ###   Best rss: None (since last: 1)
1.517E+03 ###   Best rss: None (since last: 1)
1.519E+03 ###   Best rss: None (since last: 1)
1.521E+03 ###   Best rss: None (since last: 1)
1.523E+03 ###   Best rss: None (since last: 1)
1.524E+03 ###   Best rss: None (since last: 1)
1.526E+03 ###   Best rss: None (since last: 1)
1.528E+03 ###   Best rss: None (since last: 1)
1.530E+03 ###   Best rss: None (since last: 1)
1.531E+03 ###   Best rss: None (since last: 1)
1.533E+03 ###   Best rss: None (since last: 1)
1.535E+03 ###   Best rss: None (since last: 1)
1.537E+03 ###   Best rss: None (since last: 1)
1.539E+03 ###   Best rss: None (since last: 1)
1.540E+03 ###   Best rss: None (since last: 1)
1.542E+03 ###   Best rss: None (since last: 1)
1.544E+03 ###   Best rss: None (since last: 1)
1.546E+03 ###   Best rss: None (since last: 1)
1.547E+03 ###   Best rss: None (since last: 1)
1.549E+03 ###   Best rss: None (since last: 1)
1.551E+03 ###   Best rss: None (since last: 1)
1.553E+03 ###   Best rss: None (since last: 1)
1.555E+03 ###   Best rss: None (since last: 1)
1.556E+03 ###   Best rss: None (since last: 1)
1.558E+03 ###   Best rss: None (since last: 1)
1.560E+03 ###   Best rss: None (since last: 1)
1.562E+03 ###   Best rss: None (since last: 1)
1.563E+03 ###   Best rss: None (since last: 1)
1.565E+03 ###   Best rss: None (since last: 1)
1.567E+03 ###   Best rss: None (since last: 1)
1.569E+03 ###   Best rss: None (since last: 1)
1.571E+03 ###   Best rss: None (since last: 1)
1.572E+03 ###   Best rss: None (since last: 1)
1.574E+03 ###   Best rss: None (since last: 1)
1.576E+03 ###   Best rss: None (since last: 1)
1.578E+03 ###   Best rss: None (since last: 1)
1.580E+03 ###   Best rss: None (since last: 1)
1.582E+03 ###   Best rss: None (since last: 1)
1.583E+03 ###   Best rss: None (since last: 1)
1.585E+03 ###   Best rss: None (since last: 1)
1.587E+03 ###   Best rss: None (since last: 1)
1.589E+03 ###   Best rss: None (since last: 1)
1.590E+03 ###   Best rss: None (since last: 1)
1.592E+03 ###   Best rss: None (since last: 1)
1.594E+03 ###   Best rss: None (since last: 1)
1.596E+03 ###   Best rss: None (since last: 1)
1.598E+03 ###   Best rss: None (since last: 1)
1.599E+03 ###   Best rss: None (since last: 1)
1.601E+03 ###   Best rss: None (since last: 1)
1.603E+03 ###   Best rss: None (since last: 1)
1.605E+03 ###   Best rss: None (since last: 1)
1.606E+03 ###   Best rss: None (since last: 1)
1.608E+03 ###   Best rss: None (since last: 1)
1.610E+03 ###   Best rss: None (since last: 1)
1.612E+03 ###   Best rss: None (since last: 1)
1.614E+03 ###   Best rss: None (since last: 1)
1.615E+03 ###   Best rss: None (since last: 1)
1.617E+03 ###   Best rss: None (since last: 1)
1.619E+03 ###   Best rss: None (since last: 1)
1.621E+03 ###   Best rss: None (since last: 1)
1.623E+03 ###   Best rss: None (since last: 1)
1.624E+03 ###   Best rss: None (since last: 1)
1.626E+03 ###   Best rss: None (since last: 1)
1.628E+03 ###   Best rss: None (since last: 1)
1.630E+03 ###   Best rss: None (since last: 1)
1.632E+03 ###   Best rss: None (since last: 1)
1.633E+03 ###   Best rss: None (since last: 1)
1.635E+03 ###   Best rss: None (since last: 1)
1.637E+03 ###   Best rss: None (since last: 1)
1.639E+03 ###   Best rss: None (since last: 1)
1.641E+03 ###   Best rss: None (since last: 1)
1.642E+03 ###   Best rss: None (since last: 1)
1.644E+03 ###   Best rss: None (since last: 1)
1.646E+03 ###   Best rss: None (since last: 1)
1.648E+03 ###   Best rss: None (since last: 1)
1.649E+03 ###   Best rss: None (since last: 1)
1.651E+03 ###   Best rss: None (since last: 1)
1.653E+03 ###   Best rss: None (since last: 1)
1.655E+03 ###   Best rss: None (since last: 1)
1.657E+03 ###   Best rss: None (since last: 1)
1.658E+03 ###   Best rss: None (since last: 1)
1.660E+03 ###   Best rss: None (since last: 1)
1.662E+03 ###   Best rss: None (since last: 1)
1.664E+03 ###   Best rss: None (since last: 1)
1.665E+03 ###   Best rss: None (since last: 1)
1.667E+03 ###   Best rss: None (since last: 1)
1.669E+03 ###   Best rss: None (since last: 1)
1.671E+03 ###   Best rss: None (since last: 1)
1.672E+03 ###   Best rss: None (since last: 1)
1.674E+03 ###   Best rss: None (since last: 1)
1.676E+03 ###   Best rss: None (since last: 1)
1.678E+03 ###   Best rss: None (since last: 1)
1.680E+03 ###   Best rss: None (since last: 1)
1.681E+03 ###   Best rss: None (since last: 1)
1.683E+03 ###   Best rss: None (since last: 1)
1.685E+03 ###   Best rss: None (since last: 1)
1.687E+03 ###   Best rss: None (since last: 1)
1.688E+03 ###   Best rss: None (since last: 1)
1.691E+03 ###   Best rss: None (since last: 1)
####TIME#############LOG#####################################################
1.692E+03 ###   Best rss: None (since last: 1)
1.694E+03 ###   Best rss: None (since last: 1)
1.696E+03 ###   Best rss: None (since last: 1)
1.697E+03 ###   Best rss: None (since last: 1)
1.699E+03 ###   Best rss: None (since last: 1)
1.701E+03 ###   Best rss: None (since last: 1)
1.703E+03 ###   Best rss: None (since last: 1)
1.705E+03 ###   Best rss: None (since last: 1)
